Price,Close,High,Low,Open,Volume
Ticker,TITAN.NS,TITAN.NS,TITAN.NS,TITAN.NS,TITAN.NS
Date,,,,,
2018-01-19,869.2941284179688,875.2424966806157,857.2510366310449,857.2510366310449,1483177
2018-01-22,887.1392211914062,889.3333000566777,865.0521368070614,867.8800844851351,1495629
2018-01-23,883.1898803710938,891.9661957251924,875.9737750504448,888.0656111233708,1747166
2018-01-24,864.8572387695312,886.6517337968492,859.103852048418,883.1899764896251,1109233
2018-01-25,862.1266479492188,882.7997572866748,854.9593478820365,860.0788649352223,3104669
2018-01-29,873.926025390625,879.0942882822104,858.6162183388644,865.3447508418152,1151570
2018-01-30,862.1755981445312,888.9433156326733,856.5197021658255,876.9002830094119,2101888
2018-01-31,847.9382934570312,862.9555674541252,838.0405960882973,861.0540206238536,1431670
2018-02-01,810.346435546875,857.2509406803963,792.5500186410621,855.6907306767544,6097492
2018-02-02,801.76513671875,828.630399916858,764.6608394528256,789.8683423744101,8088986
2018-02-05,782.3598022460938,796.4506770619412,775.4362878750584,789.8684400614293,3079541
2018-02-06,763.1981811523438,768.8052716841704,733.992541174233,745.9868272778049,3188895
2018-02-07,764.1732788085938,781.0920401404373,760.613971672336,765.4897022599791,2686877
2018-02-08,780.8483276367188,788.7957930552877,761.3941488440962,765.5872656433444,2219546
2018-02-09,776.9964599609375,784.017524321185,763.588200061166,770.4629686879545,1564899
2018-02-12,788.9420166015625,792.598814830219,776.7526891727076,783.0423940296369,2067452
2018-02-14,793.4764404296875,805.3732354573505,788.9907323933172,793.7689723733599,2154852
2018-02-15,794.5977783203125,802.8377747953182,780.1168824962537,802.2527109407239,2225089
2018-02-16,783.2374267578125,806.3484032182799,778.8005235250151,799.6198707425566,1698333
2018-02-19,783.96875,788.8932260960952,770.3654494634304,784.9926415418499,1699508
2018-02-20,811.5654296875,817.0750295569425,777.8253947778234,783.9688039700452,3881439
2018-02-21,802.4478149414062,820.5855100733594,798.4009344890826,817.1237530396726,2067029
2018-02-22,797.1820678710938,815.22227368836,793.8178013690978,804.4956648240395,3244314
2018-02-23,793.9640502929688,803.1303888891714,790.112210887931,801.7652199160523,2446637
2018-02-26,799.3273315429688,802.8865793707629,784.9926708669755,799.5711180867163,2438241
2018-02-27,802.1552124023438,814.929662888787,798.8884965532869,804.4955870081925,2089446
2018-02-28,795.8655395507812,805.3732143391156,790.2584492909942,799.4247872221629,1583674
2018-03-01,790.0634155273438,801.8626600289354,787.9180821130007,793.7689589603743,975986
2018-03-05,788.7957763671875,794.5978485792209,781.0920976640942,789.8684133681852,1262568
2018-03-06,787.5768432617188,802.7403545952687,779.1905503263721,792.3062784705398,1358775
2018-03-07,794.5977783203125,799.7172953616941,780.3119236205167,785.9677591149756,1826249
2018-03-08,797.3770751953125,801.8627239955183,787.9668903745004,799.6198995954154,1109489
2018-03-09,798.7421264648438,807.0308681048303,795.2316244010678,799.6197817398843,1061685
2018-03-12,808.4937133789062,810.9315789475535,801.9602812694934,803.5204914261467,1033715
2018-03-13,830.7758178710938,838.6257328857446,809.3713468548465,815.2222240610262,2754435
2018-03-14,843.50146484375,846.2806077125445,828.825526405311,829.849418013909,1889040
2018-03-15,850.8150024414062,853.9842273788671,838.6256757588646,843.4039156256997,2486538
2018-03-16,857.3973388671875,861.4442196051472,840.6735569005972,857.1535523050984,2538310
2018-03-19,847.4020385742188,869.6841051943505,842.5263076273014,857.8361147042616,2536517
2018-03-20,850.0836791992188,858.1286351537855,838.7232024379146,845.451734861741,1985478
2018-03-21,850.5712280273438,862.7118094797828,847.9870669265451,853.2528799357132,1859947
2018-03-22,865.4910278320312,869.8304404757132,850.5713023597991,851.302662035087,3186401
2018-03-23,872.8046264648438,877.6316122357811,851.1563681260538,852.3753009208258,4132765
2018-03-26,915.7110595703125,926.1938815908067,874.169853789403,874.169853789403,5918775
2018-03-27,918.977783203125,925.9012972690524,909.1775164863495,924.8774056844011,2756923
2018-03-28,918.8802490234375,940.0409333903245,895.1842083530269,914.8821734252194,11431588
2018-04-02,920.635498046875,924.9261651082153,903.2779076954531,919.6603518527703,2764385
2018-04-03,908.7874755859375,928.0466122431887,901.571370195688,921.4156302597748,2454365
2018-04-04,881.8734741210938,916.3449292512315,879.5819042753294,916.3449292512315,2930774
2018-04-05,897.1832275390625,901.0350668388206,880.2157197835367,892.2587512527283,4148653
2018-04-06,916.9299926757812,922.4883381177635,885.4815266035848,899.0848284826405,2819200
2018-04-09,936.7742919921875,947.6471372371398,923.5122669539186,926.3889603660648,5116819
2018-04-10,938.3344116210938,944.8191575247937,929.4118002676119,940.8697678815873,2434826
2018-04-11,955.5945434570312,957.0085173697051,934.2875629892947,942.9663880934017,3452488
2018-04-12,951.79150390625,968.3202450686151,947.2083045385381,957.8374226773889,4379096
2018-04-13,962.6156005859375,970.0754333472418,956.1308545119518,961.5429040489454,3311755
2018-04-16,956.130859375,967.247549981745,949.1097947559084,961.4941635326364,2247785
2018-04-17,972.8058471679688,974.1710756859204,949.8899109531347,960.5190285792108,2983704
2018-04-18,952.8153686523438,974.8537094186208,950.865076169569,974.8537094186208,2621345
2018-04-19,929.0704956054688,958.5686666808458,925.6087386721632,954.1805090002111,3347181
2018-04-20,932.7760620117188,941.4061413734155,923.5121733470427,926.3888664676083,2201052
2018-04-23,939.0169677734375,949.0122154993479,925.0235852462454,936.1402748169753,2295872
2018-04-24,938.0419311523438,947.1595246276402,930.5332932512865,941.9912614940978,1473491
2018-04-25,936.9691162109375,943.9414347063878,931.3620260770928,937.8467715174261,1385599
2018-04-26,945.4042358398438,948.2809290180868,931.2646160155242,939.5533586711598,1859223
2018-04-27,945.8917846679688,953.6929540260551,939.6508253742201,947.8420770074903,1049687
2018-04-30,957.3984985351562,960.4214873753893,943.9414932824959,946.3793587093619,1083840
2018-05-02,940.5284423828125,960.9577657099043,936.5303670571003,957.5447542549122,1027474
2018-05-03,935.5065307617188,953.4492455619326,927.3640833847077,940.8210897257661,1585290
2018-05-04,934.28759765625,941.9912768330773,928.6805067227198,937.1155455865294,958663
2018-05-07,944.8679809570312,956.5209906729308,933.5075032156228,938.090702543332,1987395
2018-05-08,944.0390014648438,954.6193733230651,939.0657797097977,954.6193733230651,1979745
2018-05-09,961.2015380859375,970.8554489198154,946.8668782824508,950.6699719407089,4201827
2018-05-10,948.9147338867188,969.1490173335901,941.5523920542682,966.759956782134,3434978
2018-05-11,932.2885131835938,967.1987352615686,928.3391829747886,965.3947385977318,5712581
2018-05-14,897.134521484375,938.0906626825747,894.2578282346706,936.1403702445651,3754208
2018-05-15,907.861083984375,920.9768118703884,886.6516547935478,902.0102069662157,3154028
2018-05-16,908.0074462890625,916.1498935956972,893.0876611843305,904.9357118220404,1923381
2018-05-17,913.2244262695312,925.4137539026002,904.6431515194909,912.5905574253311,2895005
2018-05-18,916.588623046875,922.3419495421861,907.1784390209334,913.711930040121,2574768
2018-05-21,892.5025024414062,921.0255269663023,890.0646370973981,917.2224332223708,1233987
2018-05-22,891.4786376953125,907.7147856634913,881.5808802938683,892.2587427252031,2086584
2018-05-23,897.23193359375,900.0598811880767,885.5301799921715,891.4786071172252,1938630
2018-05-24,898.4021606445312,903.7654646161094,891.2348600534292,900.059921048477,1209456
2018-05-25,901.4251708984375,915.2721993209761,892.3562636257768,900.4012197740915,1700500
2018-05-28,905.8133544921875,912.3467866015883,894.6966636918955,904.9356990801951,1139544
2018-05-29,891.771240234375,907.3735801400611,889.3333746241115,905.9108607739031,999806
2018-05-30,890.8934326171875,896.1592452430857,874.901072656736,883.4823462352945,1911011
2018-05-31,877.7291259765625,901.0351454285881,868.0264682913269,895.8668821474113,4903734
2018-06-01,877.631591796875,889.6746237214738,875.6812993706598,884.9451883951823,1392273
2018-06-04,863.3456420898438,885.3839813522118,859.688843934183,883.4824344076284,1529852
2018-06-05,842.4775390625,864.4183277204945,836.8704486276793,863.0043538811175,2948255
2018-06-06,877.0952758789062,881.532179258036,832.09225420353,838.7232365686449,2854320
2018-06-07,865.1009521484375,884.1650479481958,862.2242590312414,879.6793398364767,2875636
2018-06-08,873.7310180664062,875.6813105174473,858.5187607555666,865.1009977778303,1672490
2018-06-11,880.8983154296875,891.2836464964731,873.7310145085777,874.7061607301274,2032601
2018-06-12,882.2147216796875,888.3581304365866,878.7041598770332,880.9957890089457,1426736
2018-06-13,895.3305053710938,903.7654842716498,882.5073090619738,884.1650695019734,2933810
2018-06-14,882.7510986328125,898.4509286647901,880.8008062304202,895.3305084355231,2004165
2018-06-15,880.995849609375,894.1115779523778,876.168863997568,888.1631503990698,2364375
2018-06-18,875.3887939453125,882.7511361738036,869.5379164893138,881.5322033704705,1309586
2018-06-19,866.905029296875,874.1698808723514,863.9795905028474,873.7310531496064,1833168
2018-06-20,866.2710571289062,874.7060951198944,858.6161836712007,869.830364377866,1850681
2018-06-21,846.8169555664062,872.5607786745117,844.4765809573972,871.7806736442415,1274479
2018-06-22,855.739501953125,859.8351277342628,837.6505525644817,849.0597745554373,2183928
2018-06-25,842.5263061523438,863.2969080462094,840.5760137769911,856.1783527798123,1217765
2018-06-26,850.4738159179688,852.7653857717092,840.576057787551,842.4288594484243,1801638
